"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510789375.8148856","39.782565755","-84.082861643","314.451","20.346","13.594","67.344"
"1510789376.818","39.78257327","-84.082873253","315.012","20.346","13.594","67.344"
"1510789377.8210607","39.782573864","-84.082884864","314.933","20.346","13.594","67.344"
"1510789378.8252628","39.782573864","-84.082884864","314.933","20.346","13.594","67.344"
"1510789379.8283548","39.78258019","-84.082895272","314.089","20.346","13.594","67.344"
"1510789350.729375","39.782526607","-84.082864049","313.421","20.346","13.594","67.344"
"1510789351.732073","39.782527201","-84.08287566","313.341","20.346","13.594","67.344"
"1510789352.735199","39.782521469","-84.082876864","314.106","20.346","13.594","67.344"
"1510789353.7386172","39.782521469","-84.082876864","314.106","20.346","13.594","67.344"
"1510789354.7451806","39.782527201","-84.08287566","313.341","20.346","13.594","67.344"
"1510789355.7485735","39.782527201","-84.08287566","313.341","20.346","13.594","67.344"
"1510789356.7520275","39.782527201","-84.08287566","313.341","20.346","13.594","67.344"
"1510789357.755374","39.782539854","-84.082874457","313.217","20.346","13.594","67.344"
"1510789358.7591364","39.782539854","-84.082874457","313.217","20.346","13.594","67.344"
"1510789359.76268","39.782539854","-84.082874457","313.217","20.346","13.594","67.344"
"1510789360.765914","39.782546181","-84.082862846","313.936","20.346","13.594","67.344"
"1510789361.7692544","39.782546181","-84.082862846","313.936","20.346","13.594","67.344"
"1510789362.77264","39.782546181","-84.082862846","313.936","20.346","13.594","67.344"
"1510789363.7767897","39.782545587","-84.082851235","314.015","20.346","13.594","67.344"
"1510789364.7803361","39.782552508","-84.082851235","314.655","20.346","13.594","67.344"
"1510789365.7837925","39.782552508","-84.082851235","314.655","20.346","13.594","67.344"
"1510789366.786949","39.782551914","-84.082839624","314.734","20.346","13.594","67.344"
"1510789367.790004","39.782557646","-84.082838421","313.97","20.346","13.594","67.344"
"1510789368.7934191","39.782557646","-84.082838421","313.97","20.346","13.594","67.344"
"1510789369.79646","39.782551914","-84.082839624","314.734","20.346","13.594","67.344"
"1510789370.7995434","39.782551914","-84.082839624","314.734","20.346","13.594","67.344"
"1510789371.8025615","39.782551914","-84.082839624","314.734","20.346","13.594","67.344"
"1510789372.805624","39.782551914","-84.082839624","314.734","20.346","13.594","67.344"
"1510789373.808719","39.782552508","-84.082851235","314.655","20.346","13.594","67.344"
"1510789374.811788","39.782565161","-84.082850032","314.531","20.346","13.594","67.344"
