"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused"
"capture-1","02","capture-1/02/RESEARCH_MULLINS_4_0016b658f30d","wlan0","10","0.0","39.782663512499994","-84.08305018","299.0710000000001","0.0","0.0","0.0","1514576588.954365","1514576598.9536898","360.0","239.0","20171229-14-43-07.pcapng","20171229-14-43-07.nmea","20171229-14-43-07-gps.csv","00:16:b6:58:f3:0d"
