test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-2,04,15,0.1833,1514565558.162534,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-49,3,7.2628994403689235,0.9709557155351849,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,04,15,0.1833,1514565558.265016,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-47,3,9.722647026508465,3.4307033016747264,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-2,04,15,0.1833,1514565558.604292,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-51,5,17.865855255862595,11.573911531028855,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,7.943282347242822e-06
discovery-hop-dist-2,04,15,0.1833,1514565558.73117,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-51,7,20.911147757457254,14.619204032623514,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,7.943282347242822e-06
discovery-hop-dist-2,04,15,0.1833,1514565558.833562,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,23.36873225401818,17.07678852918444,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,04,15,0.1833,1514565559.045293,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-53,9,28.45064798584696,22.15870426101322,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-2,04,15,0.1833,1514565559.14771,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-55,9,30.908833340624167,24.616889615790427,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-2,04,15,0.1833,1514565559.848955,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,47.739924911162,41.44798118632826,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-2,04,15,0.1833,1514565559.95171,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,50.20622471308861,43.91428098825487,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-2,04,15,0.1833,1514565560.473902,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,62.739737977494705,56.44779425266097,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-2,04,15,0.1833,1514565561.23459,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-49,3,80.99757024382255,74.70562651898881,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,04,15,0.1833,1514565561.700842,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,92.18842290550364,85.8964791806699,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,04,15,0.1833,1514565562.528514,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-43,2,112.05398580728385,105.76204208245011,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,5.011872336272725e-05
discovery-hop-dist-2,04,15,0.1833,1514565562.920835,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,121.47037253972404,115.1784288148903,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,7.943282347242822e-07
discovery-hop-dist-2,04,15,0.1833,1514565563.182311,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-55,6,127.74625077189617,121.45430704706243,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-2,04,15,0.1833,1514565563.443549,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-51,8,134.0164122673248,127.72446854249105,39.78262967173334,-84.08305958953333,335.517,0.0,0.0,0.0,7.943282347242822e-06
