"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused"
"capture-1","04","capture-1/04/RESEARCH_MULLINS_6_6038e0063ad8","wlan0","10","0.0","39.782659754300006","-84.08293768199998","303.9479999999999","0.0","0.0","0.0","1514576970.4893503","1514576980.48866","360.0","78.0","20171229-14-49-29.pcapng","20171229-14-49-29.nmea","20171229-14-49-29-gps.csv","60:38:e0:06:3a:d8"
