"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514757152.0177922","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757153.0204012","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757154.0236878","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757155.026924","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757156.0301666","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757157.033468","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757158.036733","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757149.0090377","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757150.012087","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757151.0147905","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
