"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514764192.0976558","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764193.1010838","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764184.0715628","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764185.0743928","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764186.0777173","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764187.0809731","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764188.084274","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764189.087639","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764190.0909166","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
"1514764191.0942733","39.782622305","-84.083083029","305.348","3.428","2.215","7.663"
