"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577567.4159327","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577568.4195518","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577569.4227223","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577570.4254575","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577571.4289079","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577572.4325175","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577573.4360533","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577574.4396358","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577575.4432087","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577576.446607","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577577.4500997","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577578.453557","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577579.4569616","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577580.4603088","39.782646807","-84.082995736","302.08","2.594","2.727","7.724"
"1514577561.3961253","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
"1514577562.3994155","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
"1514577563.4033213","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
"1514577564.4063246","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
"1514577565.4097233","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
"1514577566.4125407","39.782647996","-84.08299694","303.485","2.594","2.727","7.724"
