test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,07,10,0.0,1514577498.51794,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,241.96633787087939,235.67439592130845,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,5.011872336272725e-07
capture-1,07,10,0.0,1514577499.134701,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,264.17122727333526,257.87928532376435,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577499.746745,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,286.2062978119546,279.9143558623837,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577499.84914,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,289.892759424683,283.6008174751121,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577500.156358,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,300.9533545570353,294.6614126074644,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,7.943282347242822e-07
capture-1,07,10,0.0,1514577500.975551,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-51,6,330.4462835039695,324.15434155439857,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,7.943282347242822e-06
capture-1,07,10,0.0,1514577501.487892,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-47,6,348.89180179969026,342.59985985011934,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,07,10,0.0,1514577501.69235,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-47,6,356.2527851727615,349.9608432231906,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,07,10,0.0,1514577501.897137,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-47,6,3.625613978106003,357.3336720285351,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,07,10,0.0,1514577501.999537,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,7.312264431059134,1.0203224814881953,39.782624024600004,-84.08306064909998,306.6808,0.0,0.0,0.0,1.2589254117941661e-05
