"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","08","capture-3/08/0012179f79b6","wlan0","6","0.0","19.89128624416667","-42.041241899","152.08816666666667","0.0","0.0","0.0","1515805194.0872374","1515805200.2248774","360","245","20180112-19-59-49.pcapng","20180112-19-59-49.nmea","20180112-19-59-49-gps.csv","00:12:17:9f:79:b6",""
