"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576528.8229535","39.782616361","-84.083054994","299.889","2.594","2.727","7.724"
"1514576529.8255","39.782616361","-84.083054994","299.889","2.594","2.727","7.724"
"1514576530.8279676","39.782616361","-84.083054994","299.889","2.594","2.727","7.724"
"1514576531.8301249","39.782616361","-84.083054994","299.889","2.594","2.727","7.724"
"1514576532.8324866","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576533.8349066","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576534.8372087","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576535.8394654","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576536.8415754","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576537.843839","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
