test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,09,10,0.0,1514577898.272188,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,185.56877588614802,179.27683508917144,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,09,10,0.0,1514577898.476989,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,192.94212413629586,186.65018333931928,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,09,10,0.0,1514577898.579386,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,196.62866950644397,190.3367287094674,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,09,10,0.0,1514577898.784202,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,204.00255852728017,197.7106177303036,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,09,10,0.0,1514577898.886605,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,207.6893184889713,201.39737769199473,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,09,10,0.0,1514577899.193814,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,218.74960695770636,212.4576661607298,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,09,10,0.0,1514577899.296196,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,222.4356115571661,216.14367076018954,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,09,10,0.0,1514577899.39859,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,226.1220539233736,219.83011312639704,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-06
capture-1,09,10,0.0,1514577899.705798,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,237.18229947380007,230.8903586768235,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-06
capture-1,09,10,0.0,1514577899.808201,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,240.8690680191529,234.57712722217633,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-06
capture-1,09,10,0.0,1514577899.910644,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,244.557270036013,238.26532923903642,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,09,10,0.0,1514577900.217814,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,255.61615078422597,249.3242099872494,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-06
capture-1,09,10,0.0,1514577900.320196,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-55,9,259.3021553836858,253.0102145867092,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,3.162277660168379e-06
capture-1,09,10,0.0,1514577900.422637,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-55,9,262.99028873125206,256.6983479342755,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,3.162277660168379e-06
capture-1,09,10,0.0,1514577900.524998,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-53,9,266.67553796848046,260.3835971715039,39.7826172389,-84.08306058799998,293.36409999999995,0.0,0.0,0.0,60:38:e0:06:3a:f0,5.011872336272725e-06
