"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.03072","6","10","0.03072","1510870227.265836","00:16:b6:58:f3:0d","-61","2427","8.002122642954664","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870227.470993","60:38:e0:06:3a:d8","-53","2437","15.388282073364183","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870228.174479","00:18:e7:e9:04:59","-69","2412","40.7155116955066","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870228.392582","00:12:17:9f:79:b6","-63","2422","48.56775510693603","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870229.403338","00:18:e7:e9:04:59","-61","2412","84.95746428477503","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870229.723488","00:16:b6:58:f3:0d","-71","2427","96.48365873221249","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870230.302836","60:38:e0:06:3a:f0","-63","2452","117.34161001314087","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870230.632188","00:18:e7:e9:04:59","-51","2412","129.19909927874156","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870230.725427","00:18:e7:e9:07:f5","-53","2417","132.55592711397645","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870230.850246","00:12:17:9f:79:b6","-57","2422","137.04972037903426","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870231.26691","60:38:e0:06:34:ac","-55","2442","152.0506563552787","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870232.181157","00:16:b6:58:f3:0d","-65","2427","184.96580426110367","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870232.274696","60:38:e0:06:2d:9c","-71","2432","188.33343892025988","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870233.183073","00:18:e7:e9:07:f5","-49","2417","221.03724861181408","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870233.307937","00:12:17:9f:79:b6","-45","2422","225.5326556043518","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870233.505272","60:38:e0:06:2d:9c","-69","2432","232.63720242220302","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870234.318609","00:18:e7:e9:04:59","-73","2412","261.9193433349943","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870234.411894","00:18:e7:e9:07:f5","-55","2417","265.27783639965","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870234.536691","00:12:17:9f:79:b6","-63","2422","269.77083138462467","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870235.218003","60:38:e0:06:3a:f0","-57","2452","294.2997465889919","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870235.765537","00:12:17:9f:79:b6","-57","2422","314.01232045642547","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870236.234525","60:38:e0:06:34:e8","-47","2442","330.8970429230766","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","6","10","0.03072","1510870236.44681","60:38:e0:06:3a:f0","-61","2452","338.53982794107617","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
