"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514566022.3978784","39.78266799","-84.083142286","310.195","2.594","2.727","7.724"
"1514566023.4012542","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566024.404435","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566025.4075906","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566026.410777","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566027.4139771","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566028.4171922","39.782661664","-84.083131879","311.039","2.594","2.727","7.724"
"1514566029.4204545","39.782668585","-84.083131879","311.679","2.594","2.727","7.724"
"1514566030.4244804","39.782668585","-84.083131879","311.679","2.594","2.727","7.724"
"1514566031.4277763","39.782668585","-84.083131879","311.679","2.594","2.727","7.724"
"1514566032.4309785","39.782662259","-84.083121471","312.522","2.594","2.727","7.724"
"1514566033.4333801","39.782662259","-84.083121471","312.522","2.594","2.727","7.724"
"1514566034.4369063","39.782662259","-84.083121471","312.522","2.594","2.727","7.724"
"1514566035.4401398","39.782662259","-84.083121471","312.522","2.594","2.727","7.724"
"1514566036.4433763","39.782662259","-84.083121471","312.522","2.594","2.727","7.724"
