capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-2,28,20,0.1833,1513271115.280137,f4:7f:35:f7:1a:e7,,Open,,,-53,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.287335,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-37,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.313424,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-37,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.339514,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-2,28,20,0.1833,1513271115.341608,f4:7f:35:f7:1a:e9,,Open,,,-53,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.361691,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-37,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.373689,b4:5d:50:dd:65:41,,Open,,,-69,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-2,28,20,0.1833,1513271115.385617,f4:7f:35:f7:1a:e7,,Open,,,-47,1,0.0,353.70948026993545,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-2,28,20,0.1833,1513271115.391841,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-37,1,0.09348390178277714,353.8029641717182,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.405184,00:fe:c8:87:7a:d4,,WPA,CCMP,,-37,1,0.3336522162921934,354.04313248622765,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.407267,f4:7f:35:f7:1a:e5,AFITCIS,Open,,,-53,1,0.3711461958127646,354.0806264657482,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.416356,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-37,1,0.5347430239326246,354.24422329386806,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.431617,f4:7f:35:f7:1a:e8,,Open,,,-49,1,0.8094313763570546,354.5189116462925,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,28,20,0.1833,1513271115.440929,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,0.9770406653733017,354.68652093530875,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-2,28,20,0.1833,1513271115.443905,f4:7f:35:f7:1a:e9,,Open,,,-49,1,1.0306102368915906,354.740090506827,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-2,28,20,0.1833,1513271115.465497,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,1.4192524787734142,355.12873274870884,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-2,28,20,0.1833,1513271115.496233,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,1.972482862643617,355.681963132579,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-2,28,20,0.1833,1513271115.536065,f4:7f:35:f7:1a:e8,,Open,,,-53,1,2.6894388166945267,356.39891908663,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.545369,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,2.856902198041814,356.56638246797723,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-2,28,20,0.1833,1513271115.548366,f4:7f:35:f7:1a:e9,,Open,,,-59,1,2.9108494129385867,356.620329682874,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,1.2589254117941661e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.570242,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-37,1,3.3046027146360224,357.0140829845715,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-2,28,20,0.1833,1513271115.736684,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,6.300469093155705,0.0099493630911347,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-2,28,20,0.1833,1513271115.819884,00:fe:c8:7d:ac:54,,WPA,CCMP,,-33,6,7.798022493336048,1.5075027632714777,39.78264633170001,-84.08218606454997,345.6676,0.0,0.0,0.0,0.0005011872336272725
