"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","14","capture-3/14","wlan0","20","0.183296","39.78281605019999","-84.08273028395003","318.11255","0.0","0.0","0.0","1515805406.5058174","1515805426.9901254","360","0","20180112-20-03-25.pcapng","20180112-20-03-25.nmea","20180112-20-03-25-gps.csv","","20180112-20-03-25-guess.csv"
