"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514761730.3977904","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761731.401145","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761732.4044147","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761733.4078586","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761734.4110484","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761735.4143002","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761736.4178793","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761737.4212506","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761738.4247227","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761739.427864","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
