"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510870079.314037","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870080.3173187","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870081.3206513","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870072.2914724","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870073.2946715","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870074.2975574","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870075.300696","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870076.3042734","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870077.30749","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
"1510870078.3107953","39.782619547","-84.083032195","313.529","2.721","2.066","7.419"
