test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1-3,02,20,0.183296,1514760747.354576,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-59,1,1.8024853147333166,355.51030421893137,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760747.712525,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,8.092794971258284,1.8006138754563512,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760747.99155,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-51,5,12.996161707497413,6.70398061169548,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760748.084242,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,14.625060241182597,8.332879145380664,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760748.184648,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,16.389514921570285,10.097333825768352,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760748.287131,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,18.190470966551903,11.89828987074997,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760748.403015,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,20.22692198395447,13.934740888152536,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760748.505398,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,22.02612251105674,15.733941415254808,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760748.978656,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,30.342785814842934,24.050604719041,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760749.227593,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,34.71740648698771,28.42522539118578,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-06
capture-1-3,02,20,0.183296,1514760749.248493,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,35.084686803983686,28.792505708181753,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-06
capture-1-3,02,20,0.183296,1514760749.450857,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-47,6,38.640871633481105,32.348690537679175,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760749.720702,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-45,7,43.38291507514668,37.09073397934475,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.1622776601683795e-05
capture-1-3,02,20,0.183296,1514760749.750172,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-47,8,43.90079703933376,37.60861594353183,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760749.823053,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,45.18154998192983,38.8893688861279,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760749.852578,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-47,8,45.70039978532963,39.4082186895277,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760750.328288,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-59,1,54.06015497787255,47.76797388207062,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760750.579728,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,58.47875996194422,52.186578866142284,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760750.682546,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,60.28560264802485,53.99342155222291,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760750.858706,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-53,5,63.381301311495456,57.08912021569353,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760750.961109,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-55,5,65.18084959034948,58.888668494547545,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-06
capture-1-3,02,20,0.183296,1514760751.154883,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,68.5860808311239,62.29389973532196,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760751.25675,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,70.37621467399967,64.08403357819773,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760751.475024,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-53,9,74.21198772212861,67.91980662632668,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760751.948218,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,82.52752816483684,76.2353470690349,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760752.198026,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,86.91745410383902,80.62527300803708,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760752.302428,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,88.75213368918067,82.45995259337873,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760752.522861,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,92.62584938627226,86.33366829047033,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760752.719821,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,96.08706865907936,89.79488756327743,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760752.8222,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-59,8,97.88619795991924,91.59401686411731,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760753.550847,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-47,3,110.69086576604317,104.39868467024124,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760753.651768,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-45,3,112.46437037153679,106.17218927573485,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.1622776601683795e-05
capture-1-3,02,20,0.183296,1514760754.123906,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-51,7,120.76135008821755,114.46916899241562,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760754.226661,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-53,7,122.56708667234079,116.27490557653886,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760754.547013,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,128.19670151877085,121.90452042296891,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-07
capture-1-3,02,20,0.183296,1514760754.91785,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-51,2,134.71349812041225,128.42131702461032,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760755.020207,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-51,2,136.51223777169895,130.220056675897,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760755.791845,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-51,8,150.07239835340243,143.7802172576005,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760755.894209,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,151.87125950831324,145.5790784125113,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760756.472872,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-51,1,162.04022880249693,155.748047706695,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760756.621406,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-49,3,164.6504492613959,158.35826816559396,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760756.723798,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,166.4498048103634,160.15762371456145,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760757.195914,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,174.74639906727114,168.4542179714692,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760757.233285,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-65,6,175.4031261555719,169.11094505976996,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-07
capture-1-3,02,20,0.183296,1514760757.414248,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,178.5832279399958,172.29104684419386,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-06
capture-1-3,02,20,0.183296,1514760757.989832,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-47,2,188.69808622365025,182.4059051278483,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760758.239158,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,193.07954461698617,186.78736352118423,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-07
capture-1-3,02,20,0.183296,1514760758.527438,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-65,7,198.14555023876335,191.8533691429614,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-07
capture-1-3,02,20,0.183296,1514760758.863822,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-51,8,204.05689847125748,197.76471737545555,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760759.161749,1c:7e:e5:30:54:3e,RESEARCH_MULLINS_10,WPA,CCMP+TKIP,,-67,10,209.29243097712552,203.00024988132358,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-07
capture-1-3,02,20,0.183296,1514760759.321039,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,212.09166917733424,205.7994880815323,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760759.423412,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-45,2,213.89069373367056,207.59851263786862,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.1622776601683795e-05
capture-1-3,02,20,0.183296,1514760759.597421,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,216.94858801092317,210.65640691512124,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760759.697507,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,218.7074200063608,212.41523891055886,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760759.869944,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-63,5,221.73769525291976,215.44551415711783,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-07
capture-1-3,02,20,0.183296,1514760760.165528,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,226.93205478933592,220.63987369353399,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760760.267899,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,228.731041637651,222.43886054184907,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941661e-05
capture-1-3,02,20,0.183296,1514760760.383857,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,230.7687956766776,224.47661458087566,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760760.808336,1c:7e:e5:30:54:3e,RESEARCH_MULLINS_10,WPA,CCMP+TKIP,,-57,10,238.2282551021659,231.93607400636395,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760761.935935,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,258.04379095357336,251.75160985777143,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760762.407464,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-47,1,266.3300699717724,260.03788887597045,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688786e-05
capture-1-3,02,20,0.183296,1514760762.663083,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-63,3,270.8221176119468,264.52993651614486,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-07
capture-1-3,02,20,0.183296,1514760762.766749,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-61,3,272.6438591562111,266.35167806040914,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-07
capture-1-3,02,20,0.183296,1514760763.044484,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-57,5,277.52455499210384,271.2323738963019,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.9952623149688787e-06
capture-1-3,02,20,0.183296,1514760763.237601,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-45,7,280.91824338858805,274.6260622927861,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.1622776601683795e-05
capture-1-3,02,20,0.183296,1514760763.267054,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-51,8,281.43582787838506,275.1436467825831,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,7.943282347242822e-06
capture-1-3,02,20,0.183296,1514760763.455862,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-53,9,284.75379018858933,278.4616090927874,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,5.011872336272725e-06
capture-1-3,02,20,0.183296,1514760763.929161,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,293.0711741345599,286.77899303875796,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-06
capture-1-3,02,20,0.183296,1514760764.033463,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,294.904094012242,288.6119129164401,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,3.162277660168379e-06
capture-1-3,02,20,0.183296,1514760764.280443,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-69,4,299.2443249689843,292.95214387318237,39.782610838999986,-84.08310745399997,305.3140000000001,0.0,0.0,0.0,1.2589254117941662e-07
