test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,02,10,0.0,1514576618.492196,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,189.0,182.70802990310213,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,7.943282347242822e-07
capture-1,02,10,0.0,1514576620.232991,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,248.16384413244904,241.87187403555117,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,7.943282347242822e-07
capture-1,02,10,0.0,1514576620.949781,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,273.97006269434394,267.67809259744604,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,5.011872336272725e-07
capture-1,02,10,0.0,1514576621.359382,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,288.7167148698835,282.4247447729856,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,7.943282347242822e-07
capture-1,02,10,0.0,1514576621.564186,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,296.0901740043972,289.7982039074993,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,02,10,0.0,1514576621.666652,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-55,6,299.77919970094524,293.48722960404734,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,3.162277660168379e-06
capture-1,02,10,0.0,1514576622.383389,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,325.5835126901201,319.2915425932222,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,02,10,0.0,1514576622.588182,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-53,6,332.95656839257146,326.66459829567356,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,5.011872336272725e-06
capture-1,02,10,0.0,1514576623.304982,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,358.76314746822413,352.47117737132623,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576623.407382,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-47,6,2.449804074363442,356.15783397746554,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,02,10,0.0,1514576623.50978,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,6.136383427554506,359.8444133306566,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576623.612181,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,9.823074368337302,3.5311042714394194,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576623.816978,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,17.196275993024074,10.904305896126191,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576624.125801,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,28.314674791197035,22.02270469429915,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576624.226591,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,31.94336593526964,25.651395838371755,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,02,10,0.0,1514576624.431379,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-53,6,39.31624138084209,33.0242712839442,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,5.011872336272725e-06
capture-1,02,10,0.0,1514576624.636221,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-55,6,46.69105673377828,40.3990866368804,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,3.162277660168379e-06
capture-1,02,10,0.0,1514576624.840978,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,54.06281630343358,47.770846206535694,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,7.943282347242822e-07
capture-1,02,10,0.0,1514576626.37698,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,109.36270831382637,103.07073821692849,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,5.011872336272725e-07
capture-1,02,10,0.0,1514576627.298576,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,142.54245467952222,136.25048458262435,39.782659581800004,-84.0830308873,301.9395999999999,0.0,0.0,0.0,5.011872336272725e-07
