"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514563488.0803096","39.782664212","-84.08308742","301.322","2.594","2.727","7.724"
"1514563489.0832324","39.782664212","-84.08308742","301.322","2.594","2.727","7.724"
"1514563490.086138","39.782664212","-84.08308742","301.322","2.594","2.727","7.724"
"1514563491.0890458","39.78265848","-84.083088623","302.086","2.594","2.727","7.724"
"1514563492.0919964","39.78265848","-84.083088623","302.086","2.594","2.727","7.724"
"1514563493.09489","39.782652154","-84.083078215","302.93","2.594","2.727","7.724"
"1514563494.0980067","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563495.100846","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563496.10372","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563497.106632","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563498.1094797","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563499.112407","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563500.1152575","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563501.1181223","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563502.1209815","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563503.1238134","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563504.1266274","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563505.1295013","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563506.1324265","39.78263258","-84.083079419","302.415","2.594","2.727","7.724"
"1514563487.0774357","39.782664212","-84.08308742","301.322","2.594","2.727","7.724"
