test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,04,10,0.0,1514577000.443683,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,179.0,172.70797609450608,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,3.162277660168379e-06
capture-1,04,10,0.0,1514577000.545337,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,180.65755677771017,174.36553287221625,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,3.162277660168379e-06
capture-1,04,10,0.0,1514577000.647757,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,184.34493520264525,178.05291129715133,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688787e-06
capture-1,04,10,0.0,1514577000.750153,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,188.03144667764326,181.73942277214934,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,3.162277660168379e-06
capture-1,04,10,0.0,1514577000.852554,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,191.7181384095589,185.42611450406497,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,3.162277660168379e-06
capture-1,04,10,0.0,1514577000.949138,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,195.1953973542004,188.90337344870647,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.2589254117941661e-05
capture-1,04,10,0.0,1514577000.954943,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,195.4043923746746,189.11236846918067,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688787e-06
capture-1,04,10,0.0,1514577001.05152,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,198.8814109767593,192.58938707126538,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688786e-05
capture-1,04,10,0.0,1514577001.057342,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,199.09101543728826,192.79899153179434,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,3.162277660168379e-06
capture-1,04,10,0.0,1514577001.160381,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,202.800677050705,196.50865314521107,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.2589254117941661e-05
capture-1,04,10,0.0,1514577001.257002,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,206.27927504673445,199.98725114124053,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.2589254117941661e-05
capture-1,04,10,0.0,1514577001.358718,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,209.9412973319258,203.64927342643188,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.2589254117941661e-05
capture-1,04,10,0.0,1514577001.364541,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-61,8,210.15094471076847,203.85892080527455,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,7.943282347242822e-07
capture-1,04,10,0.0,1514577001.462902,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-47,7,213.69218627749865,207.40016237200473,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688786e-05
capture-1,04,10,0.0,1514577001.466957,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,213.83817721343692,207.546153307943,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688787e-06
capture-1,04,10,0.0,1514577001.671752,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,221.21130316738586,214.91927926189194,39.782645772,-84.0829543537,311.7512,0.0,0.0,0.0,60:38:e0:06:34:ac,1.9952623149688787e-06
