"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused"
"capture-1","04","capture-1/04/RESEARCH_MULLINS_8_6038e00634ac","wlan0","10","0.0","39.782645772","-84.0829543537","311.7512","0.0","0.0","0.0","1514577000.499297","1514577010.498605","360.0","179.0","20171229-14-49-57.pcapng","20171229-14-49-57.nmea","20171229-14-49-57-gps.csv","60:38:e0:06:34:ac"
