"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"discovery-hop-dist-2","25","discovery-hop-dist-2/25","wlan0","15","0.1833","39.782680907199996","-84.08320834100002","306.7016666666666","0.0","0.0","0.0","1514565965.1871524","1514565980.1860728","360.0","0.0","20171229-11-46-04.pcapng","20171229-11-46-04.nmea","20171229-11-46-04-gps.csv"
