"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514761744.7602012","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761745.7637868","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761746.7681222","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761747.7715073","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761748.7748494","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761749.7781847","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761750.781516","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761751.7848403","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761752.7885137","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
"1514761753.792149","39.782601158","-84.083122674","308.168","3.428","2.215","7.663"
