"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577808.2149355","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577809.2170575","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577810.2190757","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577811.2213292","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577812.2234511","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577813.2257","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577814.228084","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577815.2303367","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577816.2323015","39.78263415","-84.083107031","294.391","2.594","2.727","7.724"
"1514577817.2345493","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
