"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1515806016.923436","39.782517108","-84.082458096","330.315","16.357","14.243","105.108"
"1515806017.9273243","0.0","0.0","0.0","","",""
"1515806018.9311306","0.0","0.0","0.0","","",""
"1515806019.933642","0.0","0.0","0.0","","",""
"1515806020.9370642","0.0","0.0","0.0","","",""
"1515806021.9408634","0.0","0.0","0.0","","",""
"1515806022.9450889","39.782583346","-84.082444078","333.985","16.357","14.243","105.108"
"1515806023.9490943","39.782571882","-84.082446485","335.514","16.357","14.243","105.108"
"1515806024.9564373","39.782551714","-84.082436078","335.077","16.357","14.243","105.108"
"1515806025.9604576","39.782545982","-84.082437281","335.842","16.357","14.243","105.108"
"1515806026.965145","39.782544199","-84.082424467","334.517","16.357","14.243","105.108"
"1515806027.9702778","39.782536683","-84.082434874","332.393","16.357","14.243","105.108"
"1515806028.9741232","39.782536683","-84.082434874","332.393","16.357","14.243","105.108"
"1515806029.9778795","39.782537277","-84.082446485","332.314","16.357","14.243","105.108"
"1515806030.9816263","39.782536088","-84.082445282","330.91","16.357","14.243","105.108"
"1515806031.9852026","39.782529761","-84.082456892","330.191","16.357","14.243","105.108"
"1515806032.98909","39.782532139","-84.082459299","332.999","16.357","14.243","105.108"
"1515806033.9930434","39.78253095","-84.082458096","331.595","16.357","14.243","105.108"
"1515806034.9990063","39.782525218","-84.082459299","332.359","16.357","14.243","105.108"
"1515806036.0029778","39.782524624","-84.082447688","332.439","16.357","14.243","105.108"
