capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-3,24,20,0.1833,1513271783.51424,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-31,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.544962,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-31,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.55717,00:fe:c8:87:7a:d4,,WPA,CCMP,,-31,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.569535,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-29,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0012589254117941675
discovery-hop-dist-3,24,20,0.1833,1513271783.588898,f4:7f:35:f7:1a:e8,,Open,,,-53,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-3,24,20,0.1833,1513271783.594169,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-31,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.6187,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-29,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0012589254117941675
discovery-hop-dist-3,24,20,0.1833,1513271783.620796,f4:7f:35:f7:1a:e6,,Open,,,-47,1,0.0,353.7095007516879,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-3,24,20,0.1833,1513271783.649478,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-31,1,0.4175755652950883,354.127076316983,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.661622,00:fe:c8:87:7a:d4,,WPA,CCMP,,-31,1,0.6361852471273574,354.34568599881527,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.674222,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-29,1,0.8630009465437182,354.57250169823163,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0012589254117941675
discovery-hop-dist-3,24,20,0.1833,1513271783.694476,f4:7f:35:f7:1a:e8,,Open,,,-47,1,1.2275979129590844,354.937098664647,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-3,24,20,0.1833,1513271783.698592,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-31,1,1.3016924148271598,355.01119316651506,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.723137,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-29,1,1.743534101158051,355.453034852846,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0012589254117941675
discovery-hop-dist-3,24,20,0.1833,1513271783.753873,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-31,1,2.296826553505519,356.0063273051934,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.766089,00:fe:c8:87:7a:d4,,WPA,CCMP,,-31,1,2.516728082248254,356.22622883393615,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,24,20,0.1833,1513271783.798002,f4:7f:35:f7:1a:e8,,Open,,,-55,1,3.0912051071872897,356.8007058588752,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-3,24,20,0.1833,1513271783.803008,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-33,1,3.181321085855268,356.89082183754317,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.0005011872336272725
discovery-hop-dist-3,24,20,0.1833,1513271783.810111,f4:7f:35:f7:1a:e9,,Open,,,-49,1,3.3091838870400285,357.0186846387279,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-3,24,20,0.1833,1513271783.999584,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,6.719947284634599,0.4294480363225013,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-3,24,20,0.1833,1513271784.067266,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-45,1,7.938313427811581,1.6478141794994832,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,3.1622776601683795e-05
discovery-hop-dist-3,24,20,0.1833,1513271785.03895,ec:08:6b:f9:e0:1f,AUTO_RES,WPA,CCMP,,-45,6,25.42991201182529,19.139412763513192,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,3.1622776601683795e-05
discovery-hop-dist-3,24,20,0.1833,1513271785.241191,b0:7f:b9:a3:b9:d5,C-EDGE,WPA,CCMP,,-35,8,29.070516863227844,22.780017614915746,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,24,20,0.1833,1513271785.343584,b0:7f:b9:a3:b9:d5,C-EDGE,WPA,CCMP,,-37,8,30.913729185301445,24.623229936989347,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-3,24,20,0.1833,1513271785.451352,6c:50:4d:2a:cd:b7,,Open,,,-53,11,32.85369268645359,26.563193438141493,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-3,24,20,0.1833,1513271785.497098,00:fe:c8:76:dd:33,,WPA,CCMP,PSK,-67,11,33.677182860047964,27.386683611735865,39.782763724049985,-84.08224214524999,382.7575499999999,0.0,0.0,0.0,1.9952623149688787e-07
