test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,07,10,0.0,1514577512.234122,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-53,7,250.0,243.70804897020736,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,5.011872336272725e-06
capture-1,07,10,0.0,1514577512.240125,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,250.0,243.70804897020736,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,1.9952623149688787e-06
capture-1,07,10,0.0,1514577512.342533,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,253.35076921162107,247.05881818182843,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,5.011872336272725e-06
capture-1,07,10,0.0,1514577512.444911,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,257.03662736152893,250.7446763317363,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,5.011872336272725e-06
capture-1,07,10,0.0,1514577512.547308,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,260.7231722042761,254.43122117448348,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,5.011872336272725e-06
capture-1,07,10,0.0,1514577512.649708,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,264.40982863460977,258.1178776048171,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,3.162277660168379e-06
capture-1,07,10,0.0,1514577512.752127,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,268.0971631741223,261.80521214432963,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,3.162277660168379e-06
capture-1,07,10,0.0,1514577512.848524,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-51,7,271.5677002005882,265.27574917079556,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,7.943282347242822e-06
capture-1,07,10,0.0,1514577512.85451,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,271.78321016456096,265.4912591347683,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,5.011872336272725e-06
capture-1,07,10,0.0,1514577512.956909,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,275.4698236765921,269.17787264679947,39.782628632000005,-84.08304939999998,307.62899999999996,0.0,0.0,0.0,60:38:e0:06:34:e8,1.9952623149688787e-06
