"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-3","05","capture-1-3/05/RESEARCH_MULLINS_10_1c7ee530543e","wlan0","10","0.0","39.78260115799999","-84.08312267400001","308.16800000000006","0.0","0.0","0.0","1514761414.0729113","1514761424.3030434","360.0","334.0","20171231-18-03-32.pcapng","20171231-18-03-32.nmea","20171231-18-03-32-gps.csv"
