"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577440.1049502","39.78267725","-84.083002534","299.583","10.378","10.91","30.895"
"1514577441.1080215","39.78267725","-84.083002534","299.583","10.378","10.91","30.895"
"1514577442.1111012","39.782672112","-84.083015348","300.269","10.378","10.91","30.895"
"1514577443.1141627","39.782672112","-84.083015348","300.269","10.378","10.91","30.895"
"1514577444.117242","39.782665785","-84.083026959","299.549","10.378","10.91","30.895"
"1514577445.1202805","39.782660053","-84.083028162","300.314","10.378","10.91","30.895"
"1514577446.1233633","39.782660647","-84.083039773","300.235","10.378","10.91","30.895"
"1514577447.1264293","39.782660647","-84.083039773","300.235","10.378","10.91","30.895"
"1514577448.1294932","39.782660647","-84.083039773","300.235","10.378","10.91","30.895"
"1514577439.101951","39.782670329","-84.083002534","298.944","10.378","10.91","30.895"
