capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-3,29,20,0.1833,1513271911.227309,f4:7f:35:f7:1a:e8,,Open,,,-49,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-3,29,20,0.1833,1513271911.24634,f4:7f:35:f7:1a:e9,,Open,,,-55,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-3,29,20,0.1833,1513271911.262013,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,29,20,0.1833,1513271911.281122,f4:7f:35:f7:1a:e7,,Open,,,-55,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-3,29,20,0.1833,1513271911.288391,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,29,20,0.1833,1513271911.298572,00:fe:c8:87:7a:d4,,WPA,CCMP,,-35,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,29,20,0.1833,1513271911.30963,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-35,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,29,20,0.1833,1513271911.32551,b4:5d:50:dd:65:40,,Open,,,-71,1,0.0,353.7094233600038,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,7.943282347242822e-08
discovery-hop-dist-3,29,20,0.1833,1513271911.335801,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,0.0914507168240108,353.8008740768278,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,29,20,0.1833,1513271911.35941,18:33:9d:0c:c8:65,AFITCIS,Open,,,-69,1,0.516446764448417,354.22587012445223,39.78253903865001,-84.08208285940005,353.48969999999997,0.0,0.0,0.0,1.2589254117941662e-07
