"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577823.514027","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577824.5170155","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577825.5191195","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577826.5214992","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577827.52382","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577828.5269082","39.782628418","-84.083108235","295.156","2.594","2.727","7.724"
"1514577829.5299716","39.782616358","-84.083121049","295.201","2.594","2.727","7.724"
"1514577830.533078","39.782616358","-84.083121049","295.201","2.594","2.727","7.724"
"1514577831.5362167","39.782616358","-84.083121049","295.201","2.594","2.727","7.724"
"1514577832.5392742","39.782627229","-84.083107031","293.751","2.594","2.727","7.724"
