"timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"1510854697.097088","00:fe:c8:5d:96:03","-61","2462","19.66079950618926","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.10374","18:33:9d:0c:c8:68","-67","2462","19.740627918656788","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.106145","00:fe:c8:76:dd:33","-51","2462","19.769489180182234","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.20611","00:fe:c8:7b:0d:21","-57","2412","20.96915857419779","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.211232","f4:7f:35:cd:33:58","-59","2412","21.030626451797787","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.218093","2a:c2:dd:a0:30:c0","-73","2412","21.11296416597621","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.223343","f4:7f:35:cd:33:59","-65","2412","21.175968525923697","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.230701","00:fe:c8:7b:0d:23","-57","2412","21.26427191178652","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.238105","18:33:9d:0c:3c:d9","-71","2412","21.353127515699747","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.244738","f4:7f:35:cd:33:56","-57","2412","21.432729890726954","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.2583","f4:7f:35:dc:16:18","-51","2412","21.59548543145779","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.261474","00:fe:c8:7b:0d:20","-57","2412","21.633574170768455","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854697.270628","f4:7f:35:dc:16:19","-53","2412","21.74343122799751","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.097043","f4:7f:35:f7:2d:d8","-57","2437","31.66114151895761","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.104661","f4:7f:35:dd:fb:88","-59","2437","31.75256364925017","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.109283","f4:7f:35:f7:2d:d9","-59","2437","31.8080315203647","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.12599","b4:5d:50:d6:b0:e1","-57","2437","32.00852959116217","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.135506","f4:7f:35:dd:fb:86","-59","2437","32.12273000072548","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.138482","6c:50:4d:2a:a1:37","-67","2437","32.1584467775295","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.151149","ec:08:6b:f9:e0:1f","-53","2437","32.31046124799499","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.158554","f4:7f:35:f7:1a:e9","-67","2437","32.3993282968419","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.161191","f4:7f:35:dd:fb:87","-59","2437","32.43097353848674","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.166576","00:fe:c8:7d:ac:50","-71","2437","32.49559735655095","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.176914","f4:7f:35:f7:2d:d5","-57","2437","32.61966329895254","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.179311","00:fe:c8:7d:ac:54","-73","2437","32.648430139775066","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.1846","f4:7f:35:dd:fb:85","-59","2437","32.71190374200373","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.18679","6c:50:4d:2a:a1:38","-73","2437","32.73818417098273","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.199088","6c:50:4d:2a:a1:39","-71","2437","32.88577231334474","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.201494","f4:7f:35:f7:2d:d8","-59","2437","32.91464501980387","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.20916","f4:7f:35:dd:fb:88","-61","2437","33.00664511924762","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.558354","b0:7f:b9:a3:b9:d5","-51","2447","37.197279119615004","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.565886","60:38:e0:06:34:ac","-45","2447","37.287671205875725","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854698.654458","60:38:e0:06:3a:f0","-61","2452","38.35061369959834","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.020762","00:fe:c8:76:dd:30","-55","2462","42.74658411647941","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.042335","00:fe:c8:76:dd:32","-57","2462","43.00547996141531","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.066863","00:fe:c8:76:dd:31","-57","2462","43.299837933380694","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.078355","f4:7f:35:cd:38:c8","-67","2462","43.43775224554368","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.192042","6c:50:4d:2a:cd:b5","-61","2412","44.80209706791608","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.20783","f4:7f:35:cd:33:59","-63","2412","44.99156508387261","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.218266","f4:7f:35:dc:16:15","-63","2412","45.116806993210545","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.232297","b4:5d:50:d7:dc:81","-61","2412","45.285190580082016","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.237327","f4:7f:35:ac:de:57","-71","2412","45.34555688281463","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.242795","f4:7f:35:dc:16:18","-59","2412","45.41117641010962","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.298133","f4:7f:35:dc:16:17","-55","2412","46.0752801322373","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.416732","f4:7f:35:cd:33:59","-67","2417","47.49857494679855","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.622268","6c:b0:ce:26:e2:2c","-71","2422","49.965187055042435","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.818089","00:16:b6:58:f3:0d","-67","2427","52.31521248504926","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854699.920489","00:16:b6:58:f3:0d","-73","2432","53.54410365600141","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.112234","f4:7f:35:f7:2d:d6","-61","2437","55.845213439429564","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.122473","6c:50:4d:2a:a1:37","-73","2437","55.968089108727696","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.14305","f4:7f:35:f7:1a:e9","-71","2437","56.21503072042742","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.161396","f4:7f:35:f7:2d:d5","-65","2437","56.435199770999596","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.199073","ec:08:6b:f9:e0:1f","-57","2437","56.887357627409294","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.210714","f4:7f:35:f7:1a:e5","-69","2437","57.02706021046088","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.216705","f4:7f:35:f7:2d:d6","-65","2437","57.09895728388325","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.371618","60:38:e0:06:34:e8","-45","2442","58.95804942214848","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.503963","b0:7f:b9:a3:b9:d5","-55","2447","60.54630578840874","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
