"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-2","06","capture-1-2/06/RESEARCH_MULLINS_7_6038e00634e8","wlan0","10","0.0","39.78262290100001","-84.08302858499998","309.95699999999994","0.0","0.0","0.0","1514764304.070864","1514764314.300996","360.0","247.0","20171231-18-51-42.pcapng","20171231-18-51-42.nmea","20171231-18-51-42-gps.csv"
