"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514756959.3513699","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756960.3538306","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756961.3570433","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756962.3602877","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756963.3636518","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756964.3665476","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756955.3378184","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756956.3411937","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756957.3445735","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
"1514756958.3480086","39.782626848","-84.083080622","303.179","3.428","2.215","7.663"
