"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576368.1585696","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576369.1616964","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576370.1648786","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576371.1671617","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576372.1701853","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576363.1428444","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576364.1461477","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576365.149389","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576366.1525018","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
"1514576367.1555676","39.782631391","-84.083078215","301.01","2.594","2.727","7.724"
