"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-2","07","capture-1-2/07/RESEARCH_MULLINS_2_0018e7e907f5","wlan0","10","0.0","39.78262349599999","-84.083018177","311.44","0.0","0.0","0.0","1514764465.7120664","1514764475.9421985","360.0","339.0","20171231-18-54-24.pcapng","20171231-18-54-24.nmea","20171231-18-54-24-gps.csv"
