"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","08","capture-3/08","wlan0","20","0.183296","39.78263540820001","-84.08240375120002","300.4747000000001","0.0","0.0","0.0","1515805163.996483","1515805184.480791","360","0","20180112-19-59-22.pcapng","20180112-19-59-22.nmea","20180112-19-59-22-gps.csv","","20180112-19-59-22-guess.csv"
