"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510856480.239941","39.78266935","-84.083074605","300.637","3.1","2.119","7.474"
"1510856471.2161381","39.782669945","-84.083086216","300.558","3.1","2.119","7.474"
"1510856472.2190459","39.782669945","-84.083086216","300.558","3.1","2.119","7.474"
"1510856473.221842","39.782669945","-84.083086216","300.558","3.1","2.119","7.474"
"1510856474.2243488","39.782669945","-84.083086216","300.558","3.1","2.119","7.474"
"1510856475.2266154","39.782669945","-84.083086216","300.558","3.1","2.119","7.474"
"1510856476.2289467","39.78266935","-84.083074605","300.637","3.1","2.119","7.474"
"1510856477.232145","39.78266935","-84.083074605","300.637","3.1","2.119","7.474"
"1510856478.234466","39.78266935","-84.083074605","300.637","3.1","2.119","7.474"
"1510856479.2367694","39.78266935","-84.083074605","300.637","3.1","2.119","7.474"
