"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514757396.7777119","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757397.780947","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757398.784121","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757399.7873693","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757400.7905598","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757401.7937891","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757402.7969682","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757403.8001645","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757404.8036654","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
"1514757405.8068364","39.782640689","-84.08310264","302.896","3.428","2.215","7.663"
