"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576896.1635268","39.782629606","-84.083109438","296.56","2.594","2.727","7.724"
"1514576897.166447","39.782629606","-84.083109438","296.56","2.594","2.727","7.724"
"1514576898.1694036","39.782629606","-84.083109438","296.56","2.594","2.727","7.724"
"1514576899.172322","39.782629606","-84.083109438","296.56","2.594","2.727","7.724"
"1514576900.175163","39.782629012","-84.083097827","296.639","2.594","2.727","7.724"
"1514576901.1779983","39.782629012","-84.083097827","296.639","2.594","2.727","7.724"
"1514576902.1808138","39.782629012","-84.083097827","296.639","2.594","2.727","7.724"
"1514576903.1836305","39.782629012","-84.083097827","296.639","2.594","2.727","7.724"
"1514576904.1864324","39.782635933","-84.083097827","297.279","2.594","2.727","7.724"
"1514576905.1892216","39.782635933","-84.083097827","297.279","2.594","2.727","7.724"
