test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-duration-20,00,20,0.0,1514562876.062811,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,0.0,353.70798482134256,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.165226,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,1.5452375068402844,355.25322232818286,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.267604,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,3.38817915672572,357.09616397806826,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.370004,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,5.231511364918906,358.93949618626147,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.472401,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-41,8,7.074792070917663,0.7827768922602241,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,7.943282347242822e-05
discovery-duration-20,00,20,0.0,1514562876.574799,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,8.9180942361641,2.6260790575066606,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.677201,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,10.761465071003107,4.469449892345668,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562876.77963,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-41,8,12.605320884839651,6.313305706182212,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,7.943282347242822e-05
discovery-duration-20,00,20,0.0,1514562876.882009,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-41,8,14.44827970212323,8.15626452346579,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,7.943282347242822e-05
discovery-duration-20,00,20,0.0,1514562876.984403,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,16.291504614078022,9.999489435420582,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562877.087619,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,18.14953211508151,11.85751693642407,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562877.189229,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,19.97864542576286,13.68663024710542,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562877.291618,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,21.821784500726938,15.529769322069498,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562877.394023,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-43,8,23.665206837760373,17.373191659102933,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,5.011872336272725e-05
discovery-duration-20,00,20,0.0,1514562877.496406,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-45,8,25.50823861648606,19.21622343782862,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,3.1622776601683795e-05
discovery-duration-20,00,20,0.0,1514562877.598811,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-45,8,27.351660953519495,21.059645774862055,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,3.1622776601683795e-05
discovery-duration-20,00,20,0.0,1514562877.701209,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-47,8,29.194963118765934,22.902947940108493,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,1.9952623149688786e-05
discovery-duration-20,00,20,0.0,1514562877.803609,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-47,8,31.038295326959116,24.746280148301675,39.782707943850006,-84.08298115765,316.6663500000001,0.0,0.0,0.0,1.9952623149688786e-05
