test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,09,10,0.0,1514577823.714381,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-63,5,197.10135357894669,190.80944922182636,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,09,10,0.0,1514577824.385272,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,221.2550972460826,214.96319288896228,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,09,10,0.0,1514577826.738555,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,305.97912646801166,299.68722211089135,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,09,10,0.0,1514577827.457449,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,331.86109583736084,325.56919148024053,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,09,10,0.0,1514577828.376998,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,4.967142890557852,358.67523853343755,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,09,10,0.0,1514577828.481344,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,8.723859336973703,2.4319549798533835,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,09,10,0.0,1514577829.093917,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,30.77800521300037,24.48610085588005,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,09,10,0.0,1514577829.196206,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,34.46067041682045,28.16876605970013,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,09,10,0.0,1514577829.298615,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,38.14764461841298,31.855740261292663,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,09,10,0.0,1514577829.401017,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,41.83436989383944,35.54246553671912,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,09,10,0.0,1514577829.913287,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,60.27736104501491,53.9854566878946,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,09,10,0.0,1514577830.118753,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,67.67464842219078,61.38274406507047,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,09,10,0.0,1514577830.220209,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,71.32731373116076,65.03540937404044,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,09,10,0.0,1514577832.171841,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,141.5909129503051,135.29900859318477,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,09,10,0.0,1514577832.270637,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,145.14781893825983,138.8559145811395,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,09,10,0.0,1514577832.677857,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,159.80874609237776,153.51684173525743,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,09,10,0.0,1514577834.113863,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,211.50853054949948,205.21662619237915,39.782624681099996,-84.0831119588,295.029,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
