"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514757327.6737895","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757328.6772664","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757329.6806052","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757330.6839745","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757331.687411","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757322.6573982","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757323.660713","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757324.663911","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757325.6672533","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757326.6704898","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
