"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510861269.6211903","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861270.624013","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861271.6275978","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861272.6299825","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861273.6336584","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861274.6367168","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861275.639914","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861276.6425006","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861277.6456645","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
"1510861278.6493764","39.782606679","-84.083070215","302.743","3.1","2.119","7.474"
