"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.11264","16","10","0.11264","1510871642.348238","00:12:17:9f:79:b6","-57","2422","3.6596970173694348","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871642.45067","00:12:17:9f:79:b6","-59","2422","7.347496887594263","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871643.215704","60:38:e0:06:34:e8","-43","2442","34.8905673517353","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871643.369237","60:38:e0:06:34:ac","-49","2447","40.41812554848894","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871643.528916","60:38:e0:06:3a:f0","-61","2452","46.16695293916633","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871644.261052","00:18:e7:e9:07:f5","-57","2417","72.52561776848795","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871645.263671","60:38:e0:06:34:e8","-51","2442","108.62232454350628","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871645.417183","60:38:e0:06:34:ac","-53","2447","114.14912737952342","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871645.519594","60:38:e0:06:34:ac","-55","2447","117.83617188901175","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871645.67927","60:38:e0:06:3a:f0","-69","2452","123.58489627595235","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871646.221361","00:18:e7:e9:04:59","-53","2412","143.10147780319545","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871646.318622","00:18:e7:e9:04:59","-53","2412","146.60311558645392","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871646.411401","00:18:e7:e9:07:f5","-43","2417","149.9433808487346","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","16","10","0.11264","1510871646.8592","00:16:b6:58:f3:0d","-63","2427","166.06522530422225","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
