"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576239.9634726","39.782626635","-84.08309542","293.831","2.594","2.727","7.724"
"1514576230.9386857","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576231.94095","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576232.9429173","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576233.9457805","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576234.9486973","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576235.9516523","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576236.9545481","39.78264502","-84.083093014","292.942","2.594","2.727","7.724"
"1514576237.957571","39.782644426","-84.083081403","293.021","2.594","2.727","7.724"
"1514576238.960499","39.782644426","-84.083081403","293.021","2.594","2.727","7.724"
