"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514760801.549991","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760802.5533457","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760803.5566473","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760804.559478","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760805.5628798","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760806.5662491","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760807.5695071","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760808.5727484","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760809.5760047","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
"1514760810.5795097","39.782610839","-84.083107454","305.314","3.428","2.215","7.663"
