"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576736.7833655","39.782641667","-84.083052587","299.64","2.594","2.727","7.724"
"1514576737.786467","39.782641667","-84.083052587","299.64","2.594","2.727","7.724"
"1514576738.7887332","39.782619762","-84.082951342","327.566","10.378","10.91","30.895"
"1514576739.790831","39.782619762","-84.082951342","327.566","10.378","10.91","30.895"
"1514576740.7928834","39.782619762","-84.082951342","327.566","10.378","10.91","30.895"
"1514576741.795122","39.782613435","-84.082962952","326.847","10.378","10.91","30.895"
"1514576742.7970808","39.782614029","-84.082974563","326.768","10.378","10.91","30.895"
"1514576743.7990348","39.782607108","-84.082974563","326.128","10.378","10.91","30.895"
"1514576744.8009884","39.782607702","-84.082986174","326.048","10.378","10.91","30.895"
"1514576745.8029394","39.782613434","-84.082984971","325.284","10.378","10.91","30.895"
