test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-3,10,20,0.183296,1515805245.136688,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,4.944823351587102,358.6506429872545,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,5.011872336272725e-06
capture-3,10,20,0.183296,1515805245.239271,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,6.747659714855248,0.4534793505226533,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,7.943282347242822e-06
capture-3,10,20,0.183296,1515805251.178345,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,111.12348992343404,104.82930955910145,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,5.011872336272725e-06
capture-3,10,20,0.183296,1515805254.048314,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,161.56155629216732,155.26737592783473,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,5.011872336272725e-06
capture-3,10,20,0.183296,1515805254.147964,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,163.31284641187122,157.01866604753863,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,7.943282347242822e-06
capture-3,10,20,0.183296,1515805257.117616,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-59,3,215.50278112999558,209.208600765663,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,1.2589254117941661e-06
capture-3,10,20,0.183296,1515805261.828125,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,298.2872843648753,291.9931040005427,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,1.9952623149688787e-06
capture-3,10,20,0.183296,1515805263.160086,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,321.6957358412145,315.4015554768819,39.78249262615001,-84.08261071605,302.87075000000004,0.0,0.0,0.0,7.943282347242822e-06
