"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510871045.7916174","39.782615979","-84.083050603","307.754","2.721","2.066","7.419"
"1510871046.7942019","39.782615979","-84.083050603","307.754","2.721","2.066","7.419"
"1510871047.796543","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871048.7988305","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871049.8011427","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871050.803566","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871051.8119168","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871052.8144093","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871053.8173418","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
"1510871054.8199358","39.7826229","-84.083050603","308.394","2.721","2.066","7.419"
