"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-3","08","capture-1-3/08/RESEARCH_MULLINS_9_6038e0063af0","wlan0","10","0.0","39.782595426","-84.08312387800001","308.93199999999996","0.0","0.0","0.0","1514761896.991335","1514761907.221467","360.0","179.0","20171231-18-11-35.pcapng","20171231-18-11-35.nmea","20171231-18-11-35-gps.csv"
