"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.13312","26","10","0.13312","1510872208.834095","00:16:b6:58:f3:0d","-63","2432","21.835646705230033","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872209.279775","60:38:e0:06:34:e8","-47","2442","37.88122841999305","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872209.433743","60:38:e0:06:34:ac","-55","2447","43.42446168112271","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872209.53613","60:38:e0:06:34:ac","-59","2447","47.11064583434619","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872209.694793","60:38:e0:06:3a:f0","-63","2452","52.82290852982385","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872209.8996","60:38:e0:06:3a:f0","-63","2457","60.1964699650223","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872210.530187","00:18:e7:e9:07:f5","-61","2417","82.89916075886326","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872210.632596","00:18:e7:e9:07:f5","-55","2417","86.58614319247444","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872211.634976","60:38:e0:06:34:e8","-47","2442","122.67430510681757","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872211.788961","60:38:e0:06:34:ac","-55","2447","128.2181478078131","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872211.839776","60:38:e0:06:34:e8","-51","2447","130.04761761587363","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872211.891349","60:38:e0:06:34:ac","-53","2447","131.90437487933698","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872212.096125","60:38:e0:06:34:ac","-55","2452","139.2768118550646","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872212.695377","00:18:e7:e9:04:59","-53","2412","160.85137795522004","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872213.308366","60:38:e0:06:2d:9c","-67","2427","182.92050021469882","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872213.720786","60:38:e0:06:3a:d8","-67","2437","197.7686441806087","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872213.99018","60:38:e0:06:34:e8","-43","2442","207.46749338122316","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","26","10","0.13312","1510872214.144122","60:38:e0:06:34:ac","-51","2447","213.00978243974373","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
