test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,07,10,0.0,1514577483.950093,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-67,5,159.37033411935167,153.07839784677446,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688787e-07
capture-1,07,10,0.0,1514577484.1548,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,166.74030412393418,160.44836785135698,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,07,10,0.0,1514577484.56441,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,181.48730849848545,175.19537222590824,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,07,10,0.0,1514577484.769186,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,188.85976776912145,182.56783149654424,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,07,10,0.0,1514577484.871597,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-63,5,192.54682572917793,186.25488945660072,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,5.011872336272725e-07
capture-1,07,10,0.0,1514577484.974029,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,196.2346390527265,189.9427027801493,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,07,10,0.0,1514577486.407699,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,247.8504118721968,241.55847559961958,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,07,10,0.0,1514577486.817186,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-57,5,262.5929870699081,256.30105079733084,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688787e-06
capture-1,07,10,0.0,1514577487.022066,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-59,5,269.9691888233003,263.6772525507231,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.2589254117941661e-06
capture-1,07,10,0.0,1514577487.124407,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-57,5,273.65372318259915,267.3617869100219,39.782629361800005,-84.08306965540001,305.5004,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688787e-06
