"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576422.1928911","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576423.1959107","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576424.1989233","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576425.2019696","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576426.2048151","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576427.2076879","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576428.2105322","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576429.2133653","39.78262685","-84.083014567","307.867","2.594","2.727","7.724"
"1514576430.216186","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576431.2190683","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
