capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-5,23,20,0.1833,1513273265.329138,f4:7f:35:f7:1a:e6,,Open,,,-49,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-5,23,20,0.1833,1513273265.349169,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-5,23,20,0.1833,1513273265.351264,f4:7f:35:f7:1a:e7,,Open,,,-49,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-5,23,20,0.1833,1513273265.398521,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-5,23,20,0.1833,1513273265.400602,f4:7f:35:f7:1a:e8,,Open,,,-55,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-5,23,20,0.1833,1513273265.412413,f4:7f:35:f7:1a:e9,,Open,,,-49,1,0.0,353.7096376656605,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-5,23,20,0.1833,1513273265.432168,18:33:9d:0c:c8:65,AFITCIS,Open,,,-71,1,0.20981131388056104,353.91944897954113,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,7.943282347242822e-08
discovery-hop-dist-5,23,20,0.1833,1513273265.432247,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,0.21123191578896972,353.9208695814495,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-5,23,20,0.1833,1513273265.451586,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,0.5593609284737431,354.2689985941343,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-5,23,20,0.1833,1513273265.455423,f4:7f:35:f7:1a:e7,,Open,,,-55,1,0.6284339409025314,354.33807160656306,39.78252842835,-84.08237182190001,335.76005,0.0,0.0,0.0,3.162277660168379e-06
