"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-1","04","capture-1-1/04","wlan0","20","0.183296","39.78262949079999","-84.08309325554998","304.3893999999999","0.0","0.0","0.0","1514757179.12828","1514757199.614006","360.0","0.0","20171231-16-52-54.pcapng","20171231-16-52-54.nmea","20171231-16-52-54-gps.csv"
