"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576305.8122835","39.782622688","-84.083043383","300.608","2.594","2.727","7.724"
"1514576306.815341","39.782669734","-84.08303496","295.897","10.378","10.91","30.895"
"1514576307.8183675","39.782669734","-84.08303496","295.897","10.378","10.91","30.895"
"1514576308.8206637","39.782664002","-84.083036163","296.662","10.378","10.91","30.895"
"1514576309.8227825","39.782664596","-84.083047774","296.583","10.378","10.91","30.895"
"1514576310.824695","39.782658863","-84.083048977","297.347","10.378","10.91","30.895"
"1514576311.826669","39.782651942","-84.083048977","296.707","10.378","10.91","30.895"
"1514576312.8286355","39.782651942","-84.083048977","296.707","10.378","10.91","30.895"
"1514576313.8305202","39.782652537","-84.083060588","296.628","10.378","10.91","30.895"
"1514576314.8334846","39.782652537","-84.083060588","296.628","10.378","10.91","30.895"
