"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510785106.7477834","39.782537448","-84.0823776","321.352","20.346","13.594","67.344"
"1510785107.7501154","39.782528956","-84.082372007","327.172","20.346","13.594","67.344"
"1510785108.7533157","39.782512355","-84.08236521","330.949","20.346","13.594","67.344"
"1510785109.7566993","39.782502675","-84.082358413","335.366","20.346","13.594","67.344"
"1510785110.7600713","39.782485479","-84.082340005","339.221","20.346","13.594","67.344"
"1510785111.7625475","39.782468878","-84.082333208","342.998","20.346","13.594","67.344"
"1510785112.765619","39.782472231","-84.082351616","337.862","20.346","13.594","67.344"
"1510785113.7688186","39.78248467","-84.082387228","326.827","20.346","13.594","67.344"
"1510785114.7718797","39.782485646","-84.082403229","318.883","20.346","13.594","67.344"
"1510785115.7749805","39.782483862","-84.082412432","315.995","20.346","13.594","67.344"
"1510785116.7781906","39.782483862","-84.082412432","315.995","20.346","13.594","67.344"
"1510785117.7811987","39.78247813","-84.082413636","316.759","20.346","13.594","67.344"
"1510785118.7844577","39.782471209","-84.082413636","316.119","20.346","13.594","67.344"
"1510785119.7880547","39.782472398","-84.082414839","317.524","20.346","13.594","67.344"
"1510785120.7947867","39.782472993","-84.082404432","319.007","20.346","13.594","67.344"
"1510785121.7973032","39.782467261","-84.082405635","319.772","20.346","13.594","67.344"
"1510785122.8005364","39.78246034","-84.082383617","320.694","20.346","13.594","67.344"
"1510785123.8036695","39.782454608","-84.082384821","321.459","20.346","13.594","67.344"
"1510785124.8068202","39.782454608","-84.082384821","321.459","20.346","13.594","67.344"
"1510785125.8098774","39.782448282","-84.082374414","322.302","20.346","13.594","67.344"
"1510785126.8129432","39.782441956","-84.082364006","323.146","20.346","13.594","67.344"
"1510785127.8162644","39.78243563","-84.082353599","323.99","20.346","13.594","67.344"
"1510785128.819587","39.782429303","-84.082343192","324.833","20.346","13.594","67.344"
"1510785129.8233862","39.782429898","-84.082332784","326.317","20.346","13.594","67.344"
"1510785130.8266466","39.782423572","-84.082322377","327.16","20.346","13.594","67.344"
"1510785131.8288662","39.782424167","-84.08231197","328.644","20.346","13.594","67.344"
"1510785132.832018","39.782412109","-84.082302766","330.252","20.346","13.594","67.344"
"1510785133.835234","39.782405782","-84.082292359","331.095","20.346","13.594","67.344"
"1510785134.8383963","39.782406971","-84.082293562","332.5","20.346","13.594","67.344"
"1510785135.8415177","39.782407566","-84.082283155","333.983","20.346","13.594","67.344"
