test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,07,10,0.0,1514577468.742793,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,216.0,209.70806392515615,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,07,10,0.0,1514577468.845224,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,216.92197964503939,210.63004357019554,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577469.561995,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,242.72752132831204,236.4355852534682,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577469.6644,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,246.41435836714442,240.12242229230057,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577470.280164,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,268.58338901784913,262.2914529430053,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577470.483609,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-67,4,275.907913050849,269.6159769760052,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-07
capture-1,07,10,0.0,1514577470.64888,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-61,2,281.85808132041507,275.56614524557125,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577470.691794,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-71,4,283.40308885436616,277.11115277952234,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-08
capture-1,07,10,0.0,1514577471.200419,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-67,4,301.7148538709153,295.4229177960715,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-07
capture-1,07,10,0.0,1514577471.405258,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,309.08956657159865,302.79763049675483,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,07,10,0.0,1514577471.415884,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-67,3,309.47213177255344,303.1801956977096,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-07
capture-1,07,10,0.0,1514577471.512178,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-63,3,312.938952404671,306.6470163298272,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,07,10,0.0,1514577471.917274,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,327.5234170029694,321.23148092812556,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577472.019638,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,331.20877765205626,324.91684157721244,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577472.531977,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-71,4,349.6542503608416,343.3623142859978,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-08
capture-1,07,10,0.0,1514577472.736446,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,357.0156412191708,350.72370514432697,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,07,10,0.0,1514577472.839394,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,0.7220318384688653,354.43009576362505,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,07,10,0.0,1514577472.941271,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,4.389856067498101,358.0979199926543,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,07,10,0.0,1514577473.043651,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,8.075791821892835,1.7838557470489906,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,07,10,0.0,1514577473.65821,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,30.20144064833346,23.909504573489613,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,07,10,0.0,1514577473.760488,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,33.88370259568728,27.591766520843436,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,07,10,0.0,1514577473.863286,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,37.5846855083596,31.292749433515752,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,07,10,0.0,1514577474.170065,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,48.6294885246582,42.33755244981435,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577474.272482,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-71,4,52.31675474655606,46.02481867171221,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-08
capture-1,07,10,0.0,1514577474.378561,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,56.13586600618572,49.843929931341876,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,07,10,0.0,1514577474.477269,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,59.68959620907367,53.397660134229824,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,07,10,0.0,1514577474.579676,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,63.37650191719649,57.084565842352646,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,07,10,0.0,1514577474.68209,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,67.06366513515866,60.77172906031481,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,07,10,0.0,1514577474.990828,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-77,4,78.17900009644694,71.8870640216031,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688786e-08
capture-1,07,10,0.0,1514577475.296482,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,89.18330539868191,82.89136932383806,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577475.398902,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,92.87067462451546,86.57873854967161,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577475.502743,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,96.60921105542195,90.3172749805781,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577476.014427,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,115.03110444658688,108.73916837174303,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
capture-1,07,10,0.0,1514577476.836486,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,144.6272768012605,138.33534072641666,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,07,10,0.0,1514577476.93491,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,148.1707838635274,141.87884778868354,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577477.037905,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,151.87885688044236,145.5869208055985,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577477.140456,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,155.57094711999684,149.279011045153,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,07,10,0.0,1514577477.754549,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,177.67982347223642,171.38788739739257,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,07,10,0.0,1514577477.958924,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,185.03783236800928,178.74589629316543,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,07,10,0.0,1514577478.266127,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-69,4,196.09790571777944,189.8059696429356,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941662e-07
capture-1,07,10,0.0,1514577478.270458,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-59,3,196.2538279254876,189.96189185064375,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577478.573332,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,207.15804773684022,200.86611166199637,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577478.67598,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,210.85363152654816,204.5616954517043,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,07,10,0.0,1514577478.780458,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,214.61509491681545,208.3231588419716,39.7826313959,-84.08307041290001,303.9789,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
