test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,05,10,0.0,1514577116.58413,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,348.42681170987845,342.13481162965087,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,05,10,0.0,1514577117.096102,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,6.859074163906712,0.5670740836791568,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577117.199318,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,10.57510423485661,4.283104154629055,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577117.300636,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,14.222808361773673,7.930808281546118,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577117.403036,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,17.909465143718535,11.617465063490979,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577117.915076,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,36.344173941220276,30.05217386099272,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577118.020384,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-51,4,40.13552564017124,33.843525559943686,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-06
capture-1,05,10,0.0,1514577118.119854,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,43.7166892246081,37.42468914438055,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577118.222502,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,47.412273014315986,41.12027293408843,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577118.324652,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-71,4,51.089925535545945,44.79792545531839,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-08
capture-1,05,10,0.0,1514577118.939069,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,73.21046708350673,66.91846700327918,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,05,10,0.0,1514577119.553495,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,95.33132622693603,89.03932614670848,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577119.75862,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,4,102.71633932119215,96.4243392409646,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-06
capture-1,05,10,0.0,1514577120.372709,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,124.82506975118946,118.53306967096191,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,05,10,0.0,1514577120.633446,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,134.21224759714113,127.92024751691358,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577120.679909,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-67,4,135.88503151336272,129.59303143313517,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-07
capture-1,05,10,0.0,1514577120.992912,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,147.1539195918374,140.86191951160984,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,05,10,0.0,1514577121.191916,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,154.3185557656036,148.02655568537605,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,05,10,0.0,1514577121.294297,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-59,4,158.0045258546436,151.71252577441604,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.2589254117941661e-06
capture-1,05,10,0.0,1514577121.397195,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,161.70911390506637,155.41711382483882,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577121.499128,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-63,4,165.3789552945036,159.08695521427606,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-07
capture-1,05,10,0.0,1514577121.91628,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,180.3974613106368,174.10546123040925,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577122.011112,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,183.81164693159735,177.5196468513698,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577122.016622,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,184.01002392814803,177.71802384792048,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,5.011872336272725e-06
capture-1,05,10,0.0,1514577122.318312,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,194.87160869377067,188.57960861354312,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577122.93332,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,217.0134291381205,210.72142905789295,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577123.137866,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,224.377592519053,218.08559243882544,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577123.751937,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-57,4,246.48567059079073,240.19367051056318,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,1.9952623149688787e-06
capture-1,05,10,0.0,1514577123.956753,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,253.85955925998826,247.5675591797607,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,7.943282347242822e-07
capture-1,05,10,0.0,1514577124.673549,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-65,4,279.66599364403726,273.3739935638097,39.782649779,-84.08298773499999,306.37199999999996,0.0,0.0,0.0,00:16:b6:58:f3:0d,3.162277660168379e-07
