"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514757219.4868684","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757220.4901242","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757221.493369","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757222.496568","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757223.4997954","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757224.5030296","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757225.5062299","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757226.5096228","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757227.5130541","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
"1514757228.5164034","39.782634363","-84.083092233","303.74","3.428","2.215","7.663"
