"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576975.527094","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576976.5299315","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576977.5328906","39.782664599","-84.082937682","304.396","2.594","2.727","7.724"
"1514576978.5358126","39.782664599","-84.082937682","304.396","2.594","2.727","7.724"
"1514576979.538645","39.782664599","-84.082937682","304.396","2.594","2.727","7.724"
"1514576970.512351","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576971.5152776","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576972.5182407","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576973.5212173","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
"1514576974.5241394","39.782657678","-84.082937682","303.756","2.594","2.727","7.724"
