"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.07168","24","10","0.07168","1510870904.319185","00:18:e7:e9:07:f5","-59","2422","4.7671211711537715","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870904.749033","60:38:e0:06:3a:d8","-55","2437","20.242702821017936","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870904.91265","60:38:e0:06:34:e8","-41","2442","26.13332131621753","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870905.065598","60:38:e0:06:34:ac","-47","2447","31.63982128832065","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870905.226652","60:38:e0:06:3a:f0","-61","2452","37.43815691778147","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870905.855251","00:18:e7:e9:07:f5","-49","2417","60.06927008896958","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870905.957594","00:18:e7:e9:07:f5","-55","2422","63.75386371732311","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870905.984917","00:12:17:9f:79:b6","-61","2422","64.73755906627011","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870906.278053","60:38:e0:06:2d:9c","-65","2432","75.29117900781542","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870906.551056","60:38:e0:06:34:e8","-47","2442","85.11995227488293","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870906.704022","60:38:e0:06:34:ac","-61","2447","90.62710460470127","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870906.865082","60:38:e0:06:3a:f0","-65","2452","96.42566340916993","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870907.493615","00:18:e7:e9:07:f5","-51","2417","119.05439032450505","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870908.128259","60:38:e0:06:3a:d8","-69","2437","141.90313346294653","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870908.34242","60:38:e0:06:34:ac","-53","2442","149.61346088643396","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870908.445928","60:38:e0:06:34:ac","-51","2447","153.34000283260588","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870908.605832","60:38:e0:06:3a:f0","-63","2452","159.09693949811376","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870909.234428","00:18:e7:e9:07:f5","-43","2417","181.7279324981438","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
"discovery-hop-0.07168","24","10","0.07168","1510870909.364205","00:12:17:9f:79:b6","-51","2422","186.400221458277","39.782617168","-84.08305180599999","309.15799999999996","0.0","0.0","0.0"
